Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2020-09-26,19.0,761,Ясно,ЮВ 1м/с,11.0,761.0,Ясно,ЮВ 1м/с
2020-09-27,19.0,764,Ясно,ЮВ 1м/с,9.0,764.0,Ясно,ЮВ 1м/с
2020-09-28,18.0,764,Ясно,З 1м/с,8.0,764.0,Ясно,З 1м/с
2020-09-29,20.0,762,Ясно,В 1м/с,15.0,762.0,Ясно,В 1м/с
2020-09-30,21.0,761,Ясно,ЮВ 1м/с,15.0,761.0,Ясно,ЮВ 1м/с
2020-10-01,20.0,761,Ясно,В 1м/с,11.0,761.0,Ясно,В 1м/с
2020-10-02,20.0,761,Ясно,З 1м/с,10.0,761.0,Ясно,З 1м/с
2020-10-03,20.0,760,Ясно,З 2м/с,12.0,760.0,Ясно,З 2м/с
2020-10-04,14.0,762,Ясно,С 2м/с,8.0,764.0,Ясно,С 2м/с
2020-10-05,14.0,765,Ясно,Ю 1м/с,6.0,764.0,Ясно,Ю 1м/с
2020-10-06,14.0,761,Ясно,З 3м/с,12.0,760.0,Ясно,З 3м/с
2020-10-07,18.0,760,Ясно,ЮЗ 1м/с,13.0,761.0,Ясно,ЮЗ 1м/с
2020-10-08,15.0,765,Ясно,ЮВ 2м/с,10.0,766.0,Ясно,ЮВ 2м/с
2020-10-09,15.0,766,Ясно,Ю 1м/с,11.0,765.0,Ясно,Ю 1м/с
2020-10-10,15.0,764,Ясно,ЮЗ 2м/с,12.0,763.0,Ясно,ЮЗ 2м/с
2020-10-11,15.0,762,Ясно,Ю 2м/с,9.0,761.0,Ясно,Ю 2м/с
2020-10-12,18.0,758,Ясно,ЮВ 2м/с,13.0,758.0,Ясно,ЮВ 2м/с
2020-10-13,19.0,757,Ясно,В 1м/с,15.0,757.0,Ясно,В 1м/с
2020-10-14,19.0,755,Ясно,ЮЗ 2м/с,15.0,754.0,Ясно,ЮЗ 2м/с
2020-10-15,21.0,751,Ясно,Ю 3м/с,17.0,750.0,Малооблачно,Ю 3м/с
2020-10-16,16.0,749,Малооблачно,З 2м/с,16.0,745.0,Малооблачно,З 2м/с
2020-10-17,8.0,753,Ясно,С 1м/с,3.0,755.0,Ясно,С 1м/с
2020-10-18,12.0,750,Ясно,В 3м/с,14.0,746.0,Пасмурно,В 3м/с
2020-10-19,13.0,749,Ясно,З 2м/с,6.0,749.0,Ясно,З 2м/с
2020-10-20,10.0,748,Малооблачно,З 2м/с,7.0,748.0,Пасмурно,З 2м/с
2020-10-21,3.0,749,Переменная облачность,З 2м/с,2.0,751.0,Пасмурно,З 2м/с
2020-10-22,4.0,753,Малооблачно,З 2м/с,-1.0,754.0,Ясно,З 2м/с
2020-10-23,4.0,747,Пасмурно,ЮВ 2м/с,7.0,745.0,Пасмурно,ЮВ 2м/с
2020-10-24,14.0,743,Переменная облачность,З 2м/с,9.0,746.0,Пасмурно,З 2м/с
2020-10-25,9.0,742,Пасмурно,В 1м/с,7.0,743.0,Пасмурно,В 1м/с
2020-10-26,4.0,752,Пасмурно,СЗ 2м/с,1.0,756.0,Малооблачно,СЗ 2м/с
2020-10-27,4.0,762,Ясно,С 2м/с,1.0,764.0,Ясно,С 2м/с
2020-10-28,5.0,764,Ясно,Ю 2м/с,2.0,764.0,Ясно,Ю 2м/с
2020-10-29,6.0,761,Ясно,В 2м/с,3.0,761.0,Ясно,В 2м/с
2020-10-30,7.0,756,Ясно,В 2м/с,3.0,755.0,Ясно,В 2м/с
2020-10-31,6.0,753,Переменная облачность,В 1м/с,5.0,753.0,Пасмурно,В 1м/с
2020-11-01,8.0,756,Пасмурно,СВ 3м/с,5.0,757.0,Малооблачно,СВ 3м/с
2020-11-02,8.0,757,Ясно,В 2м/с,5.0,758.0,Ясно,В 2м/с
2020-11-03,7.0,760,Ясно,В 2м/с,5.0,760.0,Ясно,В 2м/с
2020-11-04,7.0,759,Переменная облачность,В 1м/с,2.0,758.0,Ясно,В 1м/с
2020-11-05,4.0,754,Переменная облачность,З 1м/с,4.0,752.0,Малооблачно,З 1м/с
2020-11-06,6.0,742,Пасмурно,ЮЗ 2м/с,5.0,740.0,Пасмурно,ЮЗ 2м/с
2020-11-07,4.0,740,Пасмурно,СЗ 3м/с,3.0,743.0,Пасмурно,СЗ 3м/с
2020-11-08,7.0,740,Пасмурно,З 3м/с,7.0,742.0,Пасмурно,З 3м/с
2020-11-09,2.0,751,Пасмурно,З 3м/с,0.0,751.0,Ясно,З 3м/с
2020-11-10,1.0,747,Пасмурно,СЗ 2м/с,0.0,748.0,Переменная облачность,СЗ 2м/с
2020-11-11,1.0,752,Пасмурно,СЗ 4м/с,0.0,754.0,Переменная облачность,СЗ 4м/с
2020-11-12,0.0,755,Переменная облачность,З 3м/с,-1.0,754.0,Пасмурно,З 3м/с
2020-11-13,0.0,756,Малооблачно,З 2м/с,-1.0,755.0,Пасмурно,З 2м/с
2020-11-14,-5.0,760,Ясно,СВ 2м/с,-7.0,761.0,Ясно,СВ 2м/с
2020-11-15,-7.0,767,Ясно,СВ 2м/с,-10.0,767.0,Ясно,СВ 2м/с
2020-11-16,-8.0,770,Ясно,В 1м/с,-9.0,770.0,Ясно,В 1м/с
2020-11-17,-6.0,773,Ясно,В 1м/с,-12.0,773.0,Ясно,В 1м/с
2020-11-18,-6.0,773,Ясно,Ш,-9.0,771.0,Нет данных,Ш
2020-11-19,-5.0,767,Ясно,Ю 2м/с,-7.0,767.0,Ясно,Ю 2м/с
2020-11-20,-5.0,765,Ясно,Ю 2м/с,-8.0,766.0,Ясно,Ю 2м/с
2020-11-21,-6.0,767,Переменная облачность,В 2м/с,-8.0,766.0,Ясно,В 2м/с
2020-11-22,-6.0,763,Пасмурно,В 2м/с,-6.0,761.0,Малооблачно,В 2м/с
2020-11-23,-5.0,755,Пасмурно,В 3м/с,-5.0,754.0,Пасмурно,В 3м/с
2020-11-24,-1.0,752,Пасмурно,Ю 2м/с,-2.0,751.0,Пасмурно,Ю 2м/с
2020-11-25,-3.0,749,Пасмурно,В 2м/с,-4.0,749.0,Пасмурно,В 2м/с
2020-11-26,-4.0,752,Пасмурно,СЗ 1м/с,-6.0,753.0,Пасмурно,СЗ 1м/с
2020-11-27,-5.0,756,Пасмурно,Ю 1м/с,-7.0,758.0,Пасмурно,Ю 1м/с
2020-11-28,-1.0,762,Пасмурно,ЮВ 2м/с,-2.0,764.0,Пасмурно,ЮВ 2м/с
2020-11-29,-2.0,770,Пасмурно,В 2м/с,-6.0,772.0,Пасмурно,В 2м/с
2020-11-30,-9.0,773,Ясно,В 2м/с,-10.0,773.0,Ясно,В 2м/с
2020-12-01,-7.0,771,Пасмурно,В 3м/с,-8.0,771.0,Пасмурно,В 3м/с
2020-12-02,-13.0,770,Ясно,В 1м/с,-15.0,770.0,Ясно,В 1м/с
2020-12-03,-12.0,770,Ясно,З 1м/с,-16.0,770.0,Ясно,З 1м/с
2020-12-04,-11.0,770,Ясно,З 1м/с,-16.0,770.0,Ясно,З 1м/с
2020-12-05,-12.0,771,Ясно,З 1м/с,-15.0,771.0,Ясно,З 1м/с
2020-12-06,-13.0,772,Ясно,З 1м/с,-13.0,772.0,Ясно,З 1м/с
2020-12-07,-6.0,769,Ясно,С 2м/с,-7.0,768.0,Ясно,С 2м/с
2020-12-08,-5.0,767,Ясно,СЗ 3м/с,-7.0,767.0,Ясно,СЗ 3м/с
2020-12-09,-7.0,767,Ясно,Ш,-10.0,767.0,Ясно,Ш
2020-12-10,-8.0,767,Ясно,З 1м/с,-9.0,767.0,Ясно,З 1м/с
2020-12-11,-14.0,768,Малооблачно,В 2м/с,-16.0,768.0,Ясно,В 2м/с
2020-12-12,-10.0,769,Пасмурно,ЮВ 1м/с,-13.0,769.0,Ясно,ЮВ 1м/с
2020-12-13,-15.0,768,Малооблачно,В 2м/с,-17.0,767.0,Ясно,В 2м/с
2020-12-14,-14.0,765,Ясно,В 3м/с,-15.0,764.0,Ясно,В 3м/с
2020-12-15,-13.0,762,Ясно,В 2м/с,-13.0,761.0,Ясно,В 2м/с
2020-12-16,-8.0,757,Переменная облачность,ЮВ 2м/с,-8.0,756.0,Пасмурно,ЮВ 2м/с
2020-12-17,-7.0,754,Пасмурно,ЮЗ 1м/с,-7.0,752.0,Пасмурно,ЮЗ 1м/с
2020-12-18,0.0,751,Пасмурно,З 1м/с,-3.0,754.0,Пасмурно,З 1м/с
2020-12-19,-13.0,761,Ясно,СЗ 1м/с,-15.0,764.0,Ясно,СЗ 1м/с
2020-12-20,-14.0,767,Переменная облачность,В 1м/с,-15.0,767.0,Ясно,В 1м/с
2020-12-21,-15.0,767,Ясно,ЮЗ 1м/с,-17.0,767.0,Ясно,ЮЗ 1м/с
2020-12-22,-9.0,762,Пасмурно,ЮЗ 2м/с,-10.0,761.0,Пасмурно,ЮЗ 2м/с
2020-12-23,-9.0,758,Пасмурно,З 1м/с,-10.0,758.0,Пасмурно,З 1м/с
2020-12-24,-9.0,758,Пасмурно,З 1м/с,-13.0,758.0,Малооблачно,З 1м/с
2020-12-25,-10.0,758,Ясно,ЮЗ 1м/с,-13.0,758.0,Ясно,ЮЗ 1м/с
2020-12-26,-11.0,755,Пасмурно,ЮВ 2м/с,-8.0,752.0,Пасмурно,ЮВ 2м/с
2020-12-27,-3.0,752,Малооблачно,З 2м/с,-4.0,754.0,Пасмурно,З 2м/с
2020-12-28,-4.0,762,Малооблачно,Ш,-9.0,763.0,Ясно,Ш
2020-12-29,-8.0,765,Переменная облачность,СВ 1м/с,-9.0,765.0,Малооблачно,СВ 1м/с
2020-12-30,-9.0,764,Переменная облачность,Ю 1м/с,-9.0,764.0,Пасмурно,Ю 1м/с
2020-12-31,-10.0,763,Пасмурно,В 2м/с,-11.0,762.0,Переменная облачность,В 2м/с
